price,bathrooms_group,bedrooms_group,sqft_living,sqft_lot,floors_group,waterfront,view_group,condition_group,city,house_age,is_renovated,year_since_renovation,zipcode,sqft_above,sqft_basement,yr_built,yr_renovated,floors,bedrooms,bathrooms,view,condition
353500,3,4,1760,9602,2,0,No View,3,Renton,38,1,25,98058,1760,0,1987,2000,2,4,2.25,0,3
1735000,3,4,3040,5000,2,0,Great View,4,Seattle,99,1,32,98105,2080,960,1926,1993,2,4,2.25,3,4
183000,2,3,1070,8100,1,0,No View,4,Auburn,68,1,24,98002,1070,0,1957,2001,1,3,1.75,0,4
763101,2,3,1990,5560,1,0,No View,4,Seattle,86,1,36,98105,1100,890,1939,1989,1,3,1.75,0,4
460000,2,2,1090,4000,1,0,No View,3,Seattle,74,1,31,98116,970,120,1951,1994,1,2,1.5,0,3
825000,2,4,1890,6938,1.5,0,No View,3,Seattle,106,1,24,98116,1890,0,1919,2001,1.5,4,1.5,0,3
265000,1_or_fewer,3,1000,9150,1,0,No View,3,Renton,56,1,15,98059,1000,0,1969,2010,1,3,1,0,3
295000,2,3,1770,8235,1,0,No View,3,Burien,65,1,13,98148,1030,740,1960,2012,1,3,1.75,0,3
418000,3,4,2360,6250,1,0,Some View,3,Seattle,65,1,13,98118,1460,900,1960,2012,1,4,3,2,3
554000,4,3,3380,108900,2,0,No View,3,Renton,26,0,0,98058,2700,680,1999,0,2,3,3.5,0,3
534500,3,3,1700,3150,2,0,No View,3,Issaquah,20,0,0,98029,1700,0,2005,0,2,3,2.5,0,3
690000,2,2,1600,4000,1,0,No View,5,Seattle,107,0,0,98112,850,750,1918,0,1,2,1.75,0,5
530000,3,4,2050,6360,2,0,No View,3,Issaquah,37,1,25,98029,2050,0,1988,2000,2,4,2.5,0,3
357186,2,2,1210,1040,2,0,No View,3,Issaquah,11,0,0,98029,1210,0,2014,0,2,2,1.75,0,3
300000,3,5,1940,6355,1,0,No View,3,Seattle,18,0,0,98168,1200,740,2007,0,1,5,3,0,3
304000,2,4,1810,8750,1,0,No View,3,Renton,58,0,0,98058,1110,700,1967,0,1,4,2,0,2
385000,2,4,1690,4080,1,0,No View,4,Seattle,41,0,0,98144,870,820,1984,0,1,4,1.75,0,4
415000,2,4,1800,2970,1,0,No View,4,Seattle,102,0,0,98115,1000,800,1923,0,1,4,2,0,4
963000,4,4,3280,6603,2,0,No View,3,Bellevue,18,0,0,98006,3280,0,2007,0,2,4,3.5,0,3
792500,3,4,4290,175421,2,0,No View,3,Ravensdale,21,1,22,98051,4290,0,2004,2003,2,4,2.5,0,3
309212,2,3,1150,9600,1,0,No View,3,North Bend,46,1,11,98045,1150,0,1979,2014,1,3,1.75,0,3
235000,2,2,880,1805,2,0,No View,3,Seattle,26,0,0,98133,880,0,1999,0,2,2,1.5,0,3
667000,2,3,1720,8100,2,0,No View,3,Seattle,118,1,42,98107,1720,0,1907,1983,2,3,1.5,0,3
470000,2,3,1510,8000,1,0,No View,4,Bellevue,69,0,0,98007,1510,0,1956,0,1,3,1.5,0,4
375000,2,4,1240,3000,1,0,No View,3,Seattle,117,1,37,98122,1040,200,1908,1988,1,4,2,0,3
410000,2,4,1580,9581,1,0,No View,3,Kirkland,72,0,0,98033,1580,0,1953,0,1,4,2,0,3
566000,3,4,2170,7737,2,0,No View,3,Sammamish,38,1,25,98074,2170,0,1987,2000,2,4,2.25,0,3
680000,3,4,2500,4950,2,0,No View,3,Redmond,15,0,0,98053,2500,0,2010,0,2,4,2.75,0,3
332000,1_or_fewer,1,960,2640,1,0,No View,3,Seattle,117,1,37,98112,760,200,1908,1988,1,1,1,0,3
902000,3,4,3030,8507,2,0,No View,3,Kirkland,22,0,0,98033,3030,0,2003,0,2,4,2.5,0,3
500000,2,3,1540,10800,1,0,No View,5,Mercer Island,78,0,0,98040,770,770,1947,0,1,3,1.75,0,5
445000,2,3,1890,32340,1.5,0,Great View,3,Vashon,49,0,0,98070,1890,0,1976,0,1.5,3,1.75,3,3
825000,3,4,2810,9800,1,0,No View,4,Bellevue,52,0,0,98006,1710,1100,1973,0,1,4,2.5,0,4
1095000,4,4,3530,8400,2,0,No View,5,Seattle,67,0,0,98199,2630,900,1958,0,2,4,4,0,5
277000,1_or_fewer,3,1100,8536,1,0,No View,4,Seattle,68,1,24,98118,1100,0,1957,2001,1,3,1,0,4
545000,3,3,1940,9775,1,0,Some View,3,Kirkland,50,0,0,98034,1440,500,1975,0,1,3,2.5,2,3
435000,3,3,2300,9521,2,0,No View,3,Duvall,22,0,0,98019,2300,0,2003,0,2,3,2.5,0,3
638000,3,3,2110,3600,2,0,No View,3,Redmond,20,0,0,98052,2110,0,2005,0,2,3,2.5,0,3
418000,2,4,1220,10580,1,0,No View,3,Bellevue,60,1,32,98008,1220,0,1965,1993,1,4,1.5,0,3
499000,2,3,1750,12325,1,0,No View,4,Redmond,57,0,0,98052,1470,280,1968,0,1,3,1.75,0,4
150000,2,3,1230,8056,1,0,No View,4,Burien,76,1,40,98168,1230,0,1949,1985,1,3,1.5,0,4
759950,3,3,3100,23790,2,0,No View,3,Sammamish,23,0,0,98075,3100,0,2002,0,2,3,2.5,0,3
427000,3,3,1830,65340,1,0,No View,3,North Bend,34,0,0,98045,1520,310,1991,0,1,3,2.5,0,3
632500,3,5,2640,7096,2,0,No View,3,Redmond,22,0,0,98053,2640,0,2003,0,2,5,2.5,0,3
660000,2,5,1840,2774,1,0,No View,3,Seattle,125,1,20,98122,1060,780,1900,2005,1,6,1.75,0,3
862000,3,4,3190,14565,2,0,No View,3,Woodinville,35,1,16,98077,3190,0,1990,2009,2,4,2.5,0,3
524000,1_or_fewer,2,1120,2000,1.5,0,No View,3,Seattle,115,1,19,98109,1120,0,1910,2006,1.5,2,1,0,3
470000,2,3,1760,6723,1,0,No View,3,Seattle,67,1,21,98118,1160,600,1958,2004,1,3,1.5,0,3
385000,2,3,1590,9912,2,0,No View,3,Vashon,25,0,0,98070,1590,0,2000,0,2,3,2,0,3
575000,3,4,2120,9603,2,0,No View,3,Issaquah,40,0,0,98027,2120,0,1985,0,2,4,2.5,0,3
220000,3,4,2240,9826,1,0,No View,4,Federal Way,37,0,0,98023,1370,870,1988,0,1,4,2.5,0,4
460000,1_or_fewer,2,890,2100,1,0,No View,4,Seattle,106,1,40,98107,760,130,1919,1985,1,2,1,0,4
1712500,4,3,2940,5432,3,0,Great View,4,Seattle,47,1,25,98109,2440,500,1978,2000,3,3,3.25,3,4
175000,2,3,1220,7300,1,0,No View,3,Auburn,52,1,12,98001,1220,0,1973,2013,1,3,1.5,0,3
465000,3,3,2670,7500,1,0,No View,4,Burien,59,0,0,98166,1640,1030,1966,0,1,3,2.25,0,4
552000,1_or_fewer,3,1120,2300,1,0,No View,4,Seattle,113,1,36,98117,820,300,1912,1989,1,3,1,0,4
565000,3,4,3130,139392,2,0,No View,4,Kent,44,0,0,98030,3130,0,1981,0,2,4,2.75,0,4
518000,3,4,1740,7500,1,0,No View,4,Redmond,49,1,33,98052,1220,520,1976,1992,1,4,2.5,0,4
899950,4,4,3290,5414,2,0,Some View,3,Kirkland,19,0,0,98034,2360,930,2006,0,2,4,3.5,1,3
373000,1_or_fewer,3,1770,5720,1.5,0,No View,4,Seattle,99,1,32,98126,1140,630,1926,1993,1.5,3,1,0,4
385000,3,4,2960,5054,2,0,No View,3,Maple Valley,19,0,0,98038,2960,0,2006,0,2,4,2.5,0,3
245000,1_or_fewer,2,1200,4880,1,0,No View,3,Seattle,82,1,23,98106,980,220,1943,2002,1,2,1,0,3
375000,2,4,2400,6000,2,0,No View,3,Bothell,112,1,80,98011,2400,0,1913,1945,2,4,2,0,3
699850,4,4,2690,6164,2,0,No View,3,Sammamish,23,0,0,98075,2690,0,2002,0,2,4,3.5,0,3
450000,3,5,3550,11780,1,0,No View,4,Seattle,77,0,0,98125,2960,590,1948,0,1,6,2.25,0,4
455000,2,2,1310,12196,1.5,0,No View,3,Redmond,55,1,11,98052,1310,0,1970,2014,1.5,2,1.5,0,3
650000,3,4,2610,4160,3,0,No View,5,Seattle,115,0,0,98103,1910,700,1910,0,3,4,2.75,0,5
378000,3,5,2760,8015,1,0,No View,4,Seattle,65,1,24,98125,1600,1160,1960,2001,1,5,2.5,0,4
220000,2,3,1410,7998,1,0,No View,4,Tukwila,85,1,24,98178,1410,0,1940,2001,1,3,2,0,4
285500,2,4,1960,7950,1,0,No View,4,Federal Way,58,0,0,98023,1960,0,1967,0,1,4,1.75,0,4
340000,3,3,1212,1174,3,0,No View,3,Seattle,21,1,22,98125,1212,0,2004,2003,3,3,2.5,0,3
921000,2,4,2220,9496,1,0,No View,4,Bellevue,71,1,46,98004,1490,730,1954,1979,1,4,1.5,0,4
375000,3,4,2040,109336,1.5,0,No View,4,Maple Valley,52,0,0,98038,2040,0,1973,0,1.5,4,2.5,0,4
999000,3,4,2800,19168,2,0,No View,3,Sammamish,33,0,0,98075,2800,0,1992,0,2,4,2.75,0,3
335000,2,3,2040,6000,1,0,No View,3,Seattle,68,1,25,98118,1340,700,1957,2000,1,3,1.5,0,3
1920000,3,4,3070,34412,1,0,Great View,4,Medina,75,1,42,98039,2070,1000,1950,1983,1,4,2.5,3,4
385000,1_or_fewer,2,830,26329,1,1,Great View,4,Vashon,97,0,0,98070,830,0,1928,0,1,2,1,3,4
850000,4,4,4140,7089,2,0,No View,3,Kirkland,22,0,0,98034,3160,980,2003,0,2,4,3.5,0,3
429000,3,5,2340,4500,2,0,No View,3,Renton,16,0,0,98059,2340,0,2009,0,2,5,2.5,0,3
523950,3,3,1420,1282,3,0,No View,3,Seattle,19,0,0,98103,1420,0,2006,0,3,3,2.25,0,3
798800,3,3,2670,3738,1,0,No View,3,Renton,12,1,102,98056,1720,950,2013,1923,1,3,2.75,0,3
284000,3,3,1880,6008,2,0,No View,3,Kent,16,0,0,98042,1880,0,2009,0,2,3,2.5,0,3
852880,4,4,3450,6184,2,0,No View,3,Sammamish,11,0,0,98074,3450,0,2014,0,2,4,3.25,0,3
320000,3,3,1200,1400,3,0,No View,3,Seattle,20,0,0,98133,1200,0,2005,0,3,3,2.25,0,3
749995,4,4,3430,9870,2,0,No View,3,Bothell,11,0,0,98011,3430,0,2014,0,2,4,3.25,0,3
468500,3,3,1350,1186,2,0,No View,3,Seattle,18,0,0,98117,1120,230,2007,0,2,3,2.5,0,3
492500,3,5,2570,9962,2,0,No View,3,Duvall,19,0,0,98019,2570,0,2006,0,2,5,2.5,0,3
685000,4,4,2840,4637,3,0,No View,3,Seattle,17,0,0,98125,2840,0,2008,0,3,4,3.5,0,3
542525,3,4,2650,5600,2,0,No View,3,Renton,11,0,0,98059,2650,0,2014,0,2,4,2.5,0,3
435000,2,3,1980,2674,3,0,No View,3,Seattle,18,0,0,98136,1980,0,2007,0,3,3,2,0,3
242000,2,3,1280,7524,1.5,0,No View,4,Kent,37,0,0,98031,1280,0,1988,0,1.5,3,1.75,0,4
325000,3,4,2610,7091,2,0,No View,3,Federal Way,38,1,25,98023,2610,0,1987,2000,2,4,2.5,0,3
837700,3,5,3010,12611,2,0,No View,3,Redmond,31,0,0,98052,3010,0,1994,0,2,5,2.75,0,3
210000,1_or_fewer,1,930,7129,1,0,No View,3,Seattle,77,1,31,98133,930,0,1948,1994,1,1,1,0,3
187500,2,3,1180,7000,1,0,No View,4,Federal Way,48,0,0,98023,1180,0,1977,0,1,3,1.5,0,4
560000,1_or_fewer,5,1710,9100,1.5,0,No View,4,Seattle,99,1,32,98126,1320,390,1926,1993,1.5,5,1,0,4
272000,2,3,1380,7476,1,0,No View,3,Auburn,36,0,0,98001,1380,0,1989,0,1,3,2,0,3
235000,2,3,1190,7280,1,0,No View,4,Auburn,57,0,0,98092,1190,0,1968,0,1,3,1.75,0,4
259000,2,3,1870,5909,1,0,No View,3,Kent,39,0,0,98030,1270,600,1986,0,1,3,2,0,3
866059,4,5,3130,4797,2,0,No View,3,Bellevue,11,0,0,98006,2570,560,2014,0,2,5,3.5,0,3
473000,1_or_fewer,2,900,5100,1,0,No View,4,Seattle,116,1,36,98117,900,0,1909,1989,1,2,1,0,4
405000,2,3,1880,7400,1,0,No View,3,Lake Forest Park,57,1,28,98155,1480,400,1968,1997,1,3,1.5,0,3
870000,5+,4,3010,4887,2,0,Great View,4,Seattle,74,1,29,98115,1940,1070,1951,1996,2,4,4.25,3,4
475000,3,3,2280,5750,1,0,Some View,4,Seattle,40,0,0,98116,1150,1130,1985,0,1,3,2.25,1,4
499500,3,3,2970,21907,2,0,No View,3,Renton,27,1,19,98059,2970,0,1998,2006,2,3,2.5,0,3
386000,3,2,1620,3196,2,0,No View,3,Snoqualmie,17,0,0,98065,1620,0,2008,0,2,2,2.5,0,3
458000,2,4,1550,3000,1.5,0,No View,3,Seattle,107,0,0,98105,1350,200,1918,0,1.5,4,1.5,0,3
550000,2,3,2240,78225,2,0,No View,5,Vashon,49,0,0,98070,2240,0,1976,0,2,3,1.75,0,5
605500,3,3,2830,6536,2,0,No View,3,Woodinville,36,0,0,98072,2830,0,1989,0,2,3,2.5,0,3
421000,3,3,2890,21780,2,0,No View,3,SeaTac,25,0,0,98188,2890,0,2000,0,2,3,2.5,0,3
536000,3,4,1990,5948,2,0,No View,3,Issaquah,34,0,0,98029,1990,0,1991,0,2,4,2.25,0,3
247200,2,3,1370,8719,1,0,No View,3,Covington,43,0,0,98042,1370,0,1982,0,1,3,1.75,0,3
250000,2,2,1088,1360,2,0,No View,3,Kirkland,42,1,16,98034,1088,0,1983,2009,2,2,1.5,0,3
204950,2,4,1740,9344,1,0,No View,3,Federal Way,47,0,0,98023,1180,560,1978,0,1,4,1.75,0,3
430000,2,3,1730,9000,1,0,No View,3,Issaquah,47,0,0,98027,1370,360,1978,0,1,3,2,0,3
250000,3,4,1800,8100,2,0,No View,3,Maple Valley,27,1,19,98038,1800,0,1998,2006,2,4,2.5,0,3
260000,2,3,1440,12888,1,0,Some View,3,Tukwila,67,1,21,98168,1090,350,1958,2004,1,3,1.75,2,3
547000,1_or_fewer,4,1720,2800,1.5,0,No View,4,Seattle,99,1,32,98115,1200,520,1926,1993,1.5,4,1,0,4
379900,4,5,2800,7350,2,0,No View,3,Seattle,30,0,0,98106,2800,0,1995,0,2,5,3.5,0,3
738500,3,3,2300,6009,1,0,No View,3,Redmond,20,0,0,98053,2300,0,2005,0,1,3,2.5,0,3
545000,3,4,2030,11585,1,0,No View,4,Redmond,58,0,0,98052,1590,440,1967,0,1,4,2.25,0,4
342000,1_or_fewer,2,740,6180,1,0,No View,3,Seattle,77,1,31,98118,740,0,1948,1994,1,2,1,0,3
4668000,5+,5,9640,13068,1,1,Great View,3,Mercer Island,42,1,16,98040,4820,4820,1983,2009,1,5,6.75,4,3
170000,1_or_fewer,4,1920,13787,1,0,No View,4,SeaTac,59,0,0,98188,1220,700,1966,0,1,4,1,0,4
616000,3,4,2490,12929,2,0,No View,3,Sammamish,42,1,16,98074,2490,0,1983,2009,2,4,2.5,0,3
640000,2,3,1380,4800,1,0,No View,3,Seattle,77,1,31,98119,1380,0,1948,1994,1,3,2,0,3
332000,3,3,1530,9406,1,0,No View,3,Renton,32,0,0,98059,1270,260,1993,0,1,3,2.5,0,3
1010000,4,3,2420,1923,2,0,Some View,3,Seattle,19,0,0,98109,1840,580,2006,0,2,3,3.25,2,3
380000,3,4,2150,37647,2,0,No View,3,Kent,34,0,0,98042,2150,0,1991,0,2,4,2.5,0,3
415000,2,4,1610,9600,1,0,No View,5,Newcastle,58,0,0,98056,1610,0,1967,0,1,4,2,0,5
1008000,4,4,2650,3060,2,0,No View,3,Seattle,24,0,0,98103,2060,590,2001,0,2,4,3.5,0,3
669000,3,4,2700,35362,2,0,No View,5,Woodinville,49,0,0,98077,2700,0,1976,0,2,4,2.75,0,5
260000,2,3,1270,20700,1,0,No View,3,Lake Forest Park,77,0,0,98155,1150,120,1948,0,1,3,1.5,0,2
854000,3,4,3150,38865,1,0,No View,3,Redmond,39,0,0,98052,2480,670,1986,0,1,4,2.75,0,3
605000,3,3,2010,10760,2,0,No View,3,Redmond,40,0,0,98052,2010,0,1985,0,2,3,2.25,0,3
320000,1_or_fewer,3,860,5060,1.5,0,No View,3,Seattle,98,1,14,98133,860,0,1927,2011,1.5,3,1,0,3
229950,2,3,1410,7466,1,0,No View,3,Renton,42,1,16,98058,1410,0,1983,2009,1,3,2,0,3
255000,2,3,1700,7532,1,0,No View,3,Kent,38,1,25,98030,1700,0,1987,2000,1,3,1.75,0,3
1170000,3,4,2570,6251,2,0,No View,3,Bellevue,25,0,0,98004,2570,0,2000,0,2,4,2.5,0,3
479000,3,2,1230,932,2,0,No View,3,Seattle,21,1,22,98112,1020,210,2004,2003,2,2,2.25,0,3
1200000,4,4,4170,9748,2,0,No View,3,Newcastle,21,1,22,98059,4170,0,2004,2003,2,4,3.5,0,3
472000,3,3,1180,1262,3,0,No View,3,Seattle,15,0,0,98119,1180,0,2010,0,3,3,2.5,0,3
198000,2,3,1430,7347,1,0,No View,3,Federal Way,45,0,0,98023,820,610,1980,0,1,3,1.5,0,3
440000,2,4,1450,8400,1.5,0,No View,4,Kirkland,63,0,0,98034,1450,0,1962,0,1.5,4,2,0,4
506000,2,3,2180,7700,1,0,No View,3,Shoreline,64,1,21,98177,1480,700,1961,2004,1,3,1.75,0,3
382500,3,4,2210,7079,2,0,No View,3,Kent,32,0,0,98031,2210,0,1993,0,2,4,2.5,0,3
269500,2,2,1480,7276,1,0,No View,4,Renton,47,1,25,98056,940,540,1978,2000,1,2,1.5,0,4
560000,2,3,2340,3477,1,0,Some View,5,Seattle,54,0,0,98118,1170,1170,1971,0,1,3,2,1,5
840000,4,4,3860,18334,2,0,No View,3,Woodinville,29,0,0,98077,3120,740,1996,0,2,4,3.5,0,3
479500,3,3,2300,4637,2,0,No View,3,Snoqualmie,17,0,0,98065,2300,0,2008,0,2,3,2.75,0,3
402000,2,3,1450,7375,1,0,No View,3,Kirkland,57,1,28,98034,1010,440,1968,1997,1,3,1.5,0,3
549000,3,2,1380,953,3,0,No View,3,Seattle,19,0,0,98103,1380,0,2006,0,3,2,2.5,0,3
449950,3,4,2470,3811,2,0,No View,3,Snoqualmie,26,0,0,98065,2470,0,1999,0,2,4,2.5,0,3
493000,2,4,2030,18295,1.5,0,No View,4,Kirkland,50,0,0,98034,2030,0,1975,0,1.5,4,1.75,0,4
142500,1_or_fewer,4,1440,13300,1,0,No View,3,Burien,77,1,31,98166,1440,0,1948,1994,1,4,0.75,0,3
250000,2,3,1160,6134,1,0,No View,3,Auburn,27,1,19,98002,1160,0,1998,2006,1,3,1.75,0,3
729000,1_or_fewer,3,1580,3840,2,0,No View,3,Seattle,117,1,37,98102,1580,0,1908,1988,2,3,1,0,3
465000,3,2,1430,1425,2,0,No View,3,Seattle,19,0,0,98112,995,435,2006,0,2,2,2.75,0,3
465000,2,2,1494,19271,2,1,Great View,3,Vashon,82,1,28,98070,1494,0,1943,1997,2,2,2,4,3
280000,3,4,1930,7207,1,0,No View,4,Kent,37,0,0,98030,1360,570,1988,0,1,4,2.25,0,4
675000,2,5,2740,6360,1,0,Great View,3,Seattle,72,0,0,98146,1370,1370,1953,0,1,6,1.75,3,3
667500,2,3,1880,3800,1,0,No View,5,Seattle,98,0,0,98115,1030,850,1927,0,1,3,2,0,5
809000,3,3,2590,7720,2,0,No View,3,Bellevue,37,1,25,98007,2590,0,1988,2000,2,3,2.5,0,3
400000,3,3,2140,11266,2,0,No View,3,Duvall,39,0,0,98019,2140,0,1986,0,2,3,2.25,0,3
310000,2,4,1870,6000,1.5,0,No View,3,Seattle,69,1,24,98125,1870,0,1956,2001,1.5,4,2,0,3
435000,1_or_fewer,2,1230,3800,1,0,No View,3,Seattle,97,1,71,98115,1230,0,1928,1954,1,2,1,0,3
465950,3,4,2340,6896,2,0,No View,3,Renton,24,0,0,98059,2340,0,2001,0,2,4,2.5,0,3
1538000,3,3,2880,7599,1,0,Some View,3,Kirkland,67,1,23,98033,1710,1170,1958,2002,1,3,2.25,2,3
253000,2,3,880,6600,1,0,No View,5,Seattle,80,0,0,98178,880,0,1945,0,1,3,1.5,0,5
330000,3,3,3040,7232,2,0,No View,3,Auburn,22,0,0,98092,3040,0,2003,0,2,3,2.5,0,3
554000,1_or_fewer,4,1120,7104,1.5,0,No View,3,Seattle,79,0,0,98177,1120,0,1946,0,1.5,4,1,0,3
350000,2,3,1380,3600,3,0,No View,3,Seattle,12,1,102,98122,1380,0,2013,1923,3,3,2,0,3
294999,3,4,1660,9760,2,0,No View,3,Kent,31,0,0,98030,1660,0,1994,0,2,4,2.5,0,3
1185001,3,3,2500,5568,2,0,No View,5,Seattle,120,0,0,98112,2500,0,1905,0,2,3,2.75,0,5
752000,3,4,2940,10382,2,0,No View,4,Newcastle,34,0,0,98059,2940,0,1991,0,2,4,2.5,0,4
451000,3,4,1670,3315,2,0,No View,3,Issaquah,20,0,0,98029,1670,0,2005,0,2,4,2.5,0,3
725000,3,4,2630,7505,2,0,No View,3,Redmond,31,0,0,98052,2630,0,1994,0,2,4,2.75,0,3
345000,3,4,2250,7412,1,0,No View,4,Renton,50,0,0,98058,1480,770,1975,0,1,4,2.75,0,4
206000,1_or_fewer,3,1320,7000,1,0,No View,4,Auburn,58,0,0,98002,1320,0,1967,0,1,3,1,0,4
2027000,4,4,4100,22798,1.5,0,Great View,5,Mercer Island,91,1,46,98040,2540,1560,1934,1979,1.5,4,3.75,3,5
2475000,4,3,4340,4947,2,0,Great View,3,Seattle,32,0,0,98107,3060,1280,1993,0,2,3,3.25,3,3
1728000,3,4,3700,20570,1,0,No View,4,Bellevue,49,1,33,98004,1850,1850,1976,1992,1,4,3,0,4
580000,2,5,2700,10875,1,0,No View,4,Bellevue,63,0,0,98007,1540,1160,1962,0,1,5,2,0,4
430000,1_or_fewer,3,980,7200,1,0,No View,4,Seattle,75,1,42,98116,980,0,1950,1983,1,3,1,0,4
720000,3,4,2650,11520,2,0,No View,3,Kirkland,37,1,25,98033,2110,540,1988,2000,2,4,2.5,0,3
824000,5+,5,3670,4000,2,0,Some View,3,Seattle,61,1,25,98199,2800,870,1964,2000,2,7,4.25,1,3
936000,2,3,2960,12420,1,0,Some View,4,Seattle,73,0,0,98116,1480,1480,1952,0,1,3,1.75,2,4
535000,3,4,3070,7201,2,0,No View,3,Renton,19,0,0,98059,3070,0,2006,0,2,4,2.75,0,3
286800,3,3,1413,3600,2,0,No View,3,Kent,14,0,0,98031,1413,0,2011,0,2,3,2.5,0,3
350000,3,2,1260,1347,3,0,No View,3,Seattle,20,0,0,98103,1260,0,2005,0,3,2,2.5,0,3
345000,3,3,1680,2229,2,0,No View,3,Shoreline,18,0,0,98155,1680,0,2007,0,2,3,2.5,0,3
435000,3,3,1230,1238,2,0,No View,3,Seattle,16,0,0,98199,1080,150,2009,0,2,3,2.25,0,3
1555000,4,3,4360,6240,2,0,Great View,3,Seattle,17,0,0,98103,2960,1400,2008,0,2,3,3.5,3,3
1325000,4,4,4420,16526,2,0,No View,3,Sammamish,12,1,102,98075,4420,0,2013,1923,2,4,4,0,3
461000,4,3,2770,6278,2,0,No View,3,Renton,19,0,0,98056,1980,790,2006,0,2,3,3.25,0,3
770000,3,3,2910,10204,2,0,No View,3,Redmond,35,1,16,98052,2910,0,1990,2009,2,3,2.25,0,3
1384000,4,4,4290,12103,1,0,Great View,3,Bellevue,28,0,0,98006,2690,1600,1997,0,1,4,3.25,3,3
330000,3,3,1600,26977,2,0,No View,3,Duvall,20,0,0,98019,1600,0,2005,0,2,3,2.5,0,3
322500,3,4,1820,6753,2,0,No View,3,Maple Valley,31,0,0,98038,1820,0,1994,0,2,4,2.5,0,3
1600000,5+,5,6050,230652,2,0,Great View,3,Fall City,24,0,0,98024,6050,0,2001,0,2,6,5,3,3
475000,2,3,1700,8432,1,0,No View,3,Seattle,48,1,21,98125,1230,470,1977,2004,1,3,1.75,0,3
250275,1_or_fewer,2,790,11234,1,0,No View,4,Normandy Park,83,1,43,98166,790,0,1942,1982,1,2,1,0,4
274500,3,3,1720,9000,1,0,No View,4,Federal Way,56,0,0,98023,1320,400,1969,0,1,3,2.25,0,4
284950,1_or_fewer,3,990,10723,1,0,No View,5,Renton,65,0,0,98059,990,0,1960,0,1,3,1,0,5
264950,2,4,1770,9011,1,0,No View,5,Covington,42,0,0,98042,1050,720,1983,0,1,4,1.75,0,5
242000,2,3,1260,8092,1,0,No View,3,Maple Valley,39,0,0,98038,1260,0,1986,0,1,3,2,0,3
913000,3,4,3640,10576,2,0,No View,3,Sammamish,26,0,0,98075,3640,0,1999,0,2,4,2.5,0,3
555000,2,3,2040,6000,1,0,No View,5,Seattle,67,0,0,98116,1120,920,1958,0,1,3,1.75,0,5
711000,2,4,1980,10800,1,0,No View,5,Mercer Island,77,1,40,98040,990,990,1948,1985,1,4,1.75,0,5
403500,3,5,3600,17300,1,0,No View,4,Normandy Park,57,0,0,98166,2410,1190,1968,0,1,5,2.5,0,4
975000,3,4,4270,43386,1,0,No View,3,Redmond,34,0,0,98053,2680,1590,1991,0,1,4,2.5,0,3
253779,2,4,2030,9600,1.5,0,No View,3,SeaTac,78,1,13,98188,1430,600,1947,2012,1.5,4,2,0,3
384400,4,3,1689,1388,3,0,No View,3,Seattle,17,0,0,98125,1689,0,2008,0,3,3,3.25,0,3
646000,3,5,2870,4461,1,0,No View,3,Seattle,49,0,0,98107,1650,1220,1976,0,1,5,2.75,0,3
415000,2,3,1270,4800,1,0,No View,3,Seattle,73,1,11,98126,1270,0,1952,2014,1,3,1.75,0,3
764000,3,4,2790,7938,2,0,No View,3,Sammamish,28,0,0,98074,2790,0,1997,0,2,4,2.5,0,3
507000,4,5,3850,16249,2,0,Some View,3,Auburn,23,0,0,98092,3030,820,2002,0,2,5,3.25,2,3
545500,3,3,1560,9361,1.5,0,No View,4,Seattle,89,0,0,98108,1360,200,1936,0,1.5,3,2.5,0,4
450000,2,3,1180,4080,1,0,No View,4,Seattle,97,0,0,98117,760,420,1928,0,1,3,1.75,0,4
264000,2,4,1820,8118,1,0,No View,4,Kent,45,0,0,98031,1080,740,1980,0,1,4,1.75,0,4
650000,2,5,1260,4500,1.5,0,No View,3,Seattle,99,1,22,98119,1260,0,1926,2003,1.5,5,1.75,0,3
365000,3,3,2640,6715,2,0,No View,3,Renton,34,0,0,98058,1680,960,1991,0,2,3,2.5,0,3
343566,1_or_fewer,2,1100,4200,1,0,No View,3,Seattle,71,1,20,98136,1100,0,1954,2005,1,2,1,0,3
375000,3,3,1950,6871,2,0,No View,3,Shoreline,28,0,0,98155,1950,0,1997,0,2,3,2.5,0,3
295000,2,3,1380,8682,1,0,No View,4,Des Moines,59,0,0,98148,1380,0,1966,0,1,3,2,0,4
325000,3,3,2200,7000,1,0,No View,4,Renton,48,0,0,98058,1280,920,1977,0,1,3,2.75,0,4
265000,2,4,2050,7100,1,0,No View,3,Auburn,62,1,17,98001,1050,1000,1963,2008,1,4,1.5,0,3
562000,3,5,2795,15101,2,0,No View,3,Duvall,29,0,0,98019,2795,0,1996,0,2,5,3,0,3
540000,3,4,2050,34222,2,0,No View,4,Woodinville,36,0,0,98077,2050,0,1989,0,2,4,2.5,0,4
4489000,3,4,6430,27517,2,0,No View,3,Bellevue,24,0,0,98004,6430,0,2001,0,2,4,3,0,3
279950,2,5,2150,7171,1,0,No View,4,Kent,55,0,0,98031,1460,690,1970,0,1,5,1.75,0,4
540000,2,3,1970,8200,1,0,No View,5,Shoreline,62,0,0,98177,1420,550,1963,0,1,3,1.75,0,5
310000,3,4,2660,12672,1,0,No View,4,Federal Way,65,1,24,98003,1740,920,1960,2001,1,4,2.5,0,4
190000,1_or_fewer,1,720,4800,1,0,No View,3,Seattle,111,1,29,98118,720,0,1914,1996,1,1,1,0,3
